owned,master_rank,skill_level,,,character,unit,id,seq,characterId,cardRarityType,attr,supportUnit,skillId,cardSkillName,prefix,assetbundleName,releaseAt,type,,0
FALSE,,,,,KAITO,vs,893,8930,26,3,mysterious,street,3,お疲れさまを言いたくて,困難を支えて,res026_no038,2024-03-22 15:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,894,8940,9,2,cute,none,8,お父さん襲来！？,たくさん話すね！,res009_no035,2024-03-22 15:00,perm,,
FALSE,,,,,天馬咲希,ln,895,8950,2,4,cute,none,12,自由の庭,空へはばたく祈り,res002_no035,2024-03-30 12:00,fes,,
FALSE,,,,,天馬司,wxs,896,8960,13,4,happy,none,13,妹だから知らない顔,きみとぼくのかえりみち,res013_no034,2024-03-30 12:00,fes,,
FALSE,,,,,鳳えむ,wxs,897,8970,14,4,mysterious,none,12,夢の種をまく人,うたかたの再会,res014_no035,2024-03-30 12:00,fes,,
FALSE,,,,,東雲彰人,vbs,898,8980,11,4,cool,none,7,築き上げた信頼,恐怖の追いかけっこ,res011_no035,2024-03-30 12:00,lim,,
FALSE,,,,,望月穂波,ln,899,8990,3,4,cool,none,4,思いどおりにならなくても,もふもふ休憩タイム,res003_no035,2024-03-30 12:00,lim,,
FALSE,,,,,KAITO,vs,900,9000,26,4,cool,light_sound,15,セカイの飼育委員？,やんちゃな発見者,res026_no039,2024-03-30 12:00,lim,,
FALSE,,,,,花里みのり,mmj,901,9010,5,3,happy,none,6,飼い犬は飼い主に似る？,遊び疲れて,res005_no034,2024-03-30 15:00,perm,,
FALSE,,,,,神代類,wxs,902,9020,16,2,cute,none,8,鳴き声サンプル大募集！？,掘り出し物発見！,res016_no034,2024-03-30 15:00,perm,,
FALSE,,,,,東雲絵名,niigo,903,9030,19,4,pure,none,4,労いのチーズケーキ,絵から見えた想い,res019_no034,2024-04-10 12:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,904,9040,18,4,pure,none,10,胸に残る“光”,穏やかな身支度,res018_no035,2024-04-10 12:00,perm,,
FALSE,,,,,鏡音レン,vs,905,9050,23,4,pure,school_refusal,11,伝染するそわそわ,楽しそうな個展,res023_no036,2024-04-10 12:00,perm,,
FALSE,,,,,宵崎奏,niigo,906,9060,17,3,cute,none,3,盛大な寝癖,慣れない早起き,res017_no035,2024-04-10 15:00,perm,,
FALSE,,,,,暁山瑞希,niigo,907,9070,20,2,cool,none,5,やっぱり似たものきょうだいだよね,キミに食べてほしい味,res020_no034,2024-04-10 15:00,perm,,
FALSE,,,,,花里みのり,mmj,908,9080,5,birthday,mysterious,none,14,胸いっぱいのふれあいツアー,Happy Birthday！！2024,res005_no035,2024-04-14 0:00,bday,,
FALSE,,,,,天馬咲希,ln,909,9090,2,4,happy,none,7,おいしく楽しく恩返し♪,ひとりになった部屋,res002_no036,2024-04-20 12:00,perm,,
FALSE,,,,,日野森志歩,ln,910,9100,4,4,happy,none,10,私は、私の役目を,差し入れを持って,res004_no036,2024-04-20 12:00,perm,,
FALSE,,,,,MEIKO,vs,911,9110,25,4,happy,light_sound,10,今日は１日給食当番！,私達の在りかた,res025_no037,2024-04-20 12:00,perm,,
FALSE,,,,,星乃一歌,ln,912,9120,1,3,cute,none,3,あの味を求めて……！,行き詰まった夜に,res001_no034,2024-04-20 15:00,perm,,
FALSE,,,,,望月穂波,ln,913,9130,3,2,cool,none,2,スパイスで元気になあれ！,みんな仲良しが一番♪,res003_no036,2024-04-20 15:00,perm,,
FALSE,,,,,東雲絵名,niigo,914,9140,19,birthday,pure,none,14,みんなよく覚えてるよね,Happy Birthday！！2024,res019_no035,2024-04-30 0:00,bday,,
FALSE,,,,,白石杏,vbs,915,9150,10,4,cool,none,10,今日はケンカ中！,決戦の時,res010_no034,2024-04-30 12:00,lim,,
FALSE,,,,,小豆沢こはね,vbs,916,9160,9,4,cool,none,4,一緒に歌っていく限り,すべて受け止めて,res009_no036,2024-04-30 12:00,lim,,
FALSE,,,,,青柳冬弥,vbs,917,9170,12,4,cool,none,10,あの日のまぶしさを、今,怖いという感情,res012_no034,2024-04-30 12:00,lim,,
FALSE,,,,,巡音ルカ,vs,918,9180,24,3,cute,street,6,どうしようもない時は,あなたの胸の中を,res024_no036,2024-04-30 15:00,perm,,
FALSE,,,,,東雲彰人,vbs,919,9190,11,2,happy,none,2,居心地のいい空気,二度と見失わないように,res011_no036,2024-04-30 15:00,perm,,
FALSE,,,,,天馬咲希,ln,920,9200,2,birthday,mysterious,none,14,青春色のサプライズ,Happy Birthday！！2024,res002_no037,2024-05-09 0:00,bday,,
FALSE,,,,,花里みのり,mmj,921,9210,5,4,cute,none,7,イメージを膨らませて,積み重ねた想いは,res005_no036,2024-05-09 12:00,unit,,
FALSE,,,,,桐谷遥,mmj,922,9220,6,4,pure,none,10,セカイでピクニック♪,受け取られた希望,res006_no035,2024-05-09 12:00,unit,,
FALSE,,,,,桃井愛莉,mmj,923,9230,7,4,happy,none,4,わたしが思う『アイドル』を,日常の１ページ,res007_no035,2024-05-09 12:00,unit,,
FALSE,,,,,日野森雫,mmj,924,9240,8,4,mysterious,none,4,ピンチをチャンスに変えて,指先が辿るもの,res008_no034,2024-05-09 12:00,unit,,
FALSE,,,,,鏡音リン,vs,925,9250,22,2,cute,idol,2,花畑の間違い探し？,謎の道、発見！？,res022_no035,2024-05-09 20:00,perm,,
FALSE,,,,,天馬司,wxs,926,9260,13,birthday,cool,none,14,心が躍る帰り道,Happy Birthday！！2024,res013_no035,2024-05-17 0:00,bday,,
,,,,,鳳えむ,wxs,927,9270,14,4,cute,none,11,生まれる時代が違えば……,天下を笑う者,res014_no036,2024-05-23 12:00,perm,,
,,,,,天馬司,wxs,928,9280,13,4,cute,none,10,時代劇トークに夢中,スター目指して全力ダッシュ！,res013_no036,2024-05-23 12:00,perm,,
,,,,,鏡音レン,vs,929,9290,23,4,cute,theme_park,7,時代劇をやってみよう！,一緒に特訓！,res023_no037,2024-05-23 12:00,perm,,
,,,,,神代類,wxs,930,9300,16,3,mysterious,none,3,貪欲な演出家,天狗の太刀さばき,res016_no035,2024-05-23 15:00,perm,,
,,,,,草薙寧々,wxs,931,9310,15,2,mysterious,none,2,体力づくりを教えて！,常盤御前の想いを知るために,res015_no034,2024-05-23 15:00,perm,,
,,,,,青柳冬弥,vbs,932,9320,12,birthday,cute,none,14,甲乙つけがたいお祝い,Happy Birthday！！2024,res012_no035,2024-05-25 0:00,bday,,
,,,,,花里みのり,mmj,933,9330,5,4,mysterious,none,7,レッツゴー！お試し散歩！,いざ、変身！,res005_no037,2024-05-31 12:00,lim,,
,,,,,草薙寧々,wxs,934,9340,15,4,mysterious,none,4,そわそわな待ち合わせ,願いのドレスへ,res015_no035,2024-05-31 12:00,lim,,
,,,,,巡音ルカ,vs,935,9350,24,4,mysterious,theme_park,18,ベストな人選は？,ふわふわドリームウェディング,res024_no037,2024-05-31 12:00,lim,,
,,,,,日野森志歩,ln,936,9360,4,3,pure,none,9,ブライダルフェスタ感想会！,笑みもこぼれるおもしろトーク？,res004_no037,2024-05-31 15:00,perm,,
,,,,,東雲絵名,niigo,937,9370,19,2,mysterious,none,5,体験！リングピロー作り,譲り受けたチケット,res019_no036,2024-05-31 15:00,perm,,
